City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
369,lincoln,40.8,-96.667,17.3,45,75,3.09,US,1682460946
370,fort nelson,58.8053,-122.7002,6.55,55,71,4.91,CA,1682460946
371,goderich,43.7501,-81.7165,6.06,70,21,2.95,CA,1682460946
372,bathsheba,13.2167,-59.5167,24.34,94,75,2.57,BB,1682460946
373,tanah merah,5.8,102.15,23.56,97,100,0.65,MY,1682460946
374,cervo,43.6702,-7.4101,17.2,91,100,1.96,ES,1682460946
375,buala,-8.145,159.5921,28.22,76,84,2.12,SB,1682460946
376,savannakhet,16.566,104.751,24.51,78,58,5.34,LA,1682460947
377,birnin kebbi,12.4539,4.1975,33.22,23,67,1.8,NG,1682460947
378,faya,18.3851,42.4509,12.29,60,1,1.95,SA,1682460947
379,petropavl,54.8753,69.1628,11.66,50,1,3.57,KZ,1682460947
380,pelotas,-31.7719,-52.3425,23.01,78,20,2.06,BR,1682460947
381,karratha,-20.7377,116.8463,24.53,44,100,3.02,AU,1682460947
382,plettenberg bay,-34.0527,23.3716,16.32,87,58,0.92,ZA,1682460821
383,san antonio,29.4241,-98.4936,26.93,68,75,4.63,US,1682460718
384,umm kaddadah,13.6017,26.6876,30.62,17,98,0.64,SD,1682461138
385,college,64.8569,-147.8028,2.27,45,20,3.6,US,1682460638
386,kokuy,52.2037,117.5529,-2.01,51,83,1.24,RU,1682460948
387,sur,22.5667,59.5289,26.65,59,4,3.94,OM,1682460948
388,maralal,1.0968,36.698,15.51,91,100,0.34,KE,1682460948
389,ambon,-3.6954,128.1814,28.31,88,20,3.6,ID,1682460948
390,iquitos,-3.7481,-73.2472,29.02,74,40,1.03,PE,1682460933
391,ituverava,-20.3394,-47.7806,21.69,74,75,1.79,BR,1682460949
392,ahuimanu,21.4447,-157.8378,28.84,73,75,7.2,US,1682460949
393,san policarpo,12.1791,125.5072,26.69,80,46,2.58,PH,1682460949
394,port blair,11.6667,92.75,27.25,77,96,1.1,IN,1682460949
395,chulym,55.0997,80.9572,3.72,95,100,1.53,RU,1682460949
396,assiniboia,49.6334,-105.9845,11.66,62,84,5.76,CA,1682460949
397,tambopata,-12.7333,-69.1833,25.94,83,0,0.0,PE,1682460950
398,botwood,49.1499,-55.3482,1.61,93,100,4.02,CA,1682460950
399,ponta delgada,37.7333,-25.6667,17.4,100,100,3.6,PT,1682460950
400,katsuura,35.1333,140.3,17.78,86,100,8.38,JP,1682460950
401,fare,-16.7,-151.0167,28.01,75,38,4.8,PF,1682460950
402,miri,4.4148,114.0089,25.13,91,96,1.73,MY,1682460955
403,skole,49.0372,23.5135,4.62,98,100,1.95,UA,1682460950
404,mao,39.8885,4.2658,16.31,94,20,3.09,ES,1682460951
405,glazov,58.1394,52.6584,13.27,59,100,2.2,RU,1682460670
406,marshalltown,42.0494,-92.908,15.02,31,0,2.57,US,1682460951
407,cubuk,40.2386,33.0322,10.98,71,75,3.09,TR,1682460951
408,kutum,14.2,24.6667,27.96,19,56,2.68,SD,1682460834
409,sturgeon bay,44.8342,-87.377,6.2,52,100,3.09,US,1682460845
410,oudtshoorn,-33.5907,22.2014,15.25,89,34,1.34,ZA,1682460952
411,methoni,36.8197,21.7049,15.68,91,96,3.09,GR,1682460952
412,muromtsevo,56.3724,75.2418,7.48,81,51,2.45,RU,1682460952
413,agnibilekrou,7.1344,-3.2047,23.23,95,100,0.72,CI,1682460952
414,asau,46.4333,26.4,9.6,93,100,2.19,RO,1682460952
415,gat,31.61,34.7642,17.44,75,0,0.95,IL,1682460662
416,berlevag,70.8578,29.0864,1.0,85,88,3.78,NO,1682460846
417,kalmar,56.6616,16.3616,6.96,88,75,3.09,SE,1682460953
418,airai,-8.9266,125.4092,15.51,96,69,1.7,TL,1682460953
419,kiunga,-6.1219,141.2906,24.37,98,97,0.33,PG,1682460827
420,bucerias,20.75,-105.3333,25.99,73,75,6.69,MX,1682460953
421,vilyuysk,63.7553,121.6247,-3.31,96,100,2.9,RU,1682460953
422,ajdabiya,30.7554,20.2263,18.81,45,0,3.43,LY,1682460837
423,komsomolskiy,40.4272,71.7189,18.4,52,17,2.06,UZ,1682460749
424,evanston,42.0411,-87.6901,8.69,65,75,6.17,US,1682460736
425,vargem alta,-20.6714,-41.0069,17.71,98,29,1.01,BR,1682460954
426,ha tinh,18.3333,105.9,21.4,93,100,3.65,VN,1682460954
427,half moon bay,37.4636,-122.4286,28.82,62,0,7.72,US,1682460954
428,altay,47.8667,88.1167,1.04,69,27,2.24,CN,1682460607
429,nantucket,41.2835,-70.0995,11.08,87,40,3.09,US,1682460943
430,vestmanna,62.1564,-7.1664,-0.49,80,75,1.54,FO,1682460670
431,manta,-0.95,-80.7333,28.88,65,40,3.6,EC,1682460955
432,burnie,-41.0667,145.9167,13.3,74,2,1.5,AU,1682460955
433,esperance,-33.8667,121.9,14.93,69,18,11.62,AU,1682460955
434,panan,15.2134,120.0272,26.3,77,3,1.79,PH,1682460955
435,lompoc,34.6391,-120.4579,24.27,75,100,3.6,US,1682460662
436,koumac,-20.5667,164.2833,25.62,74,100,1.59,NC,1682460955
437,mahebourg,-20.4081,57.7,24.16,88,75,3.6,MU,1682460956
438,ocos,14.5094,-92.1933,33.1,60,45,5.6,GT,1682460956
439,dezhou,37.4486,116.2925,7.06,51,0,2.73,CN,1682460956
440,pionerskiy,54.9508,20.2275,5.91,75,100,5.45,RU,1682460956
441,maumere,-8.6199,122.2111,26.59,85,96,3.35,ID,1682460842
442,dalbandin,28.8947,64.4101,22.79,39,99,4.33,PK,1682460957
443,kupang,-10.1667,123.5833,25.32,100,75,1.03,ID,1682460957
444,palmer,42.1584,-72.3287,14.26,47,75,3.6,US,1682460818
445,bandarbeyla,9.4942,50.8122,28.04,77,36,5.05,SO,1682460818
446,shubarshi,48.5872,57.1869,16.2,30,100,7.69,KZ,1682460957
447,berlin,52.5244,13.4105,7.16,67,40,3.6,DE,1682460600
448,victoria,22.2855,114.1577,20.69,78,52,5.36,HK,1682460957
449,iranshahr,27.2025,60.6848,21.92,41,83,2.79,IR,1682460840
450,covilha,40.286,-7.504,15.48,83,13,0.89,PT,1682460958
451,altamira,-3.2033,-52.2064,24.35,93,100,0.49,BR,1682460822
452,davila,18.4726,120.5763,24.99,80,8,6.16,PH,1682460958
453,upata,8.0086,-62.3989,22.22,94,98,0.14,VE,1682460958
454,dalvik,65.9702,-18.5286,-0.04,72,100,1.94,IS,1682460958
455,tazovskiy,67.4667,78.7,-11.15,98,100,3.4,RU,1682460832
456,buritizeiro,-17.3511,-44.9622,25.42,52,91,1.81,BR,1682460854
457,coahuayana,18.7333,-103.6833,30.41,42,97,3.72,MX,1682460959
458,hami,42.8,93.45,14.11,19,100,9.96,CN,1682460959
459,qasigiannguit,68.8193,-51.1922,1.14,99,100,0.74,GL,1682460959
460,norilsk,69.3535,88.2027,-0.32,92,99,2.27,RU,1682460960
461,lodja,-3.4833,23.4333,22.3,92,91,0.46,CD,1682461148
462,nuuk,64.1835,-51.7216,0.49,100,75,9.39,GL,1682460821
463,yerbogachen,61.2767,108.0108,-9.35,98,91,1.44,RU,1682461148
464,yatou,37.15,122.3833,5.86,66,7,3.89,CN,1682460960
465,lalibela,12.0333,39.0333,17.59,59,70,1.38,ET,1682460960
466,charters towers,-20.1,146.2667,18.95,79,0,5.33,AU,1682460961
467,dengzhou,37.8086,120.7508,7.52,58,0,0.82,CN,1682460961
468,magnolia,33.2671,-93.2393,18.74,74,100,2.43,US,1682460961
469,madingou,-4.1536,13.55,22.51,95,100,1.38,CG,1682460961
470,malakal,9.5334,31.6605,25.54,62,100,4.85,SS,1682460962
471,zelenoborskiy,66.845,32.3622,-1.65,91,100,2.59,RU,1682460962
472,puri,19.8,85.85,25.29,81,64,2.76,IN,1682460962
473,mamou,10.5,-12.0,28.16,48,77,2.41,GN,1682460962
474,oeiras,-7.0253,-42.1311,28.66,47,99,1.56,BR,1682460665
475,zaysan,47.4667,84.8667,4.38,56,26,3.14,KZ,1682460963
476,lazaro cardenas,17.9583,-102.2,28.7,57,4,6.07,MX,1682460963
477,volnovakha,47.601,37.4967,8.68,89,86,4.27,UA,1682460963
478,atar,20.5169,-13.0499,34.27,14,5,2.78,MR,1682460963
479,nueve de julio,-35.4444,-60.8831,19.98,74,42,1.94,AR,1682460964
480,lumeje,-11.55,20.7833,20.06,66,81,1.6,AO,1682460964
481,nevelsk,46.6733,141.8633,4.12,70,100,2.01,RU,1682460964
482,juliaca,-15.5,-70.1333,15.99,17,42,3.47,PE,1682460927
483,coromandel,-18.4733,-47.2003,21.01,70,100,1.96,BR,1682460964
484,champerico,14.3,-91.9167,34.3,59,51,6.16,GT,1682460833
485,angoche,-16.2325,39.9086,24.82,71,90,3.71,MZ,1682460965
486,elmadag,39.9208,33.2308,10.19,64,76,2.17,TR,1682460965
487,hereford,52.0568,-2.7148,7.01,80,100,1.27,GB,1682460965
488,verkhoyansk,67.5447,133.385,-8.4,95,94,1.5,RU,1682460715
489,grand gaube,-20.0064,57.6608,24.22,86,66,3.32,MU,1682460965
490,leningradskiy,69.3833,178.4167,-9.69,78,42,3.79,RU,1682460965
491,parati,-23.2178,-44.7131,20.53,94,6,0.99,BR,1682460966
492,roma,43.2128,-75.4557,10.84,52,75,4.63,US,1682460879
493,mayumba,-3.432,10.6554,23.75,96,100,5.32,GA,1682460966
494,moree,-29.4667,149.85,16.02,59,0,5.46,AU,1682460967
495,murindo,6.9848,-76.7544,27.67,83,90,1.7,CO,1682460967
496,broome,42.2506,-75.833,12.48,39,75,4.63,US,1682460808
497,maryville,35.7565,-83.9705,19.84,39,40,4.02,US,1682460967
498,taoudenni,22.6783,-3.9836,31.08,12,3,4.92,ML,1682460841
499,donskoye,45.4552,41.9741,11.07,85,4,1.82,RU,1682460967
500,svetlogorsk,52.6333,29.7333,10.3,69,90,2.36,BY,1682460967
501,ondjiva,-17.0667,15.7333,22.79,57,6,2.63,AO,1682460968
502,comodoro rivadavia,-45.8667,-67.5,11.92,87,40,2.57,AR,1682460968
503,dyurtyuli,55.4911,54.8688,13.95,57,100,4.16,RU,1682460968
504,zhanaozen,43.3,52.8,18.8,46,100,3.03,KZ,1682460968
505,iwaki,37.05,140.8833,12.65,94,100,5.16,JP,1682460969
506,olhao,37.0286,-7.8411,21.16,68,0,1.03,PT,1682460969
507,xuzhou,34.1805,117.1571,9.66,81,1,0.96,CN,1682460969
508,bensonville,6.4461,-10.6125,24.75,87,95,1.15,LR,1682460969
509,tromso,69.6496,18.957,-0.9,59,0,2.57,NO,1682460969
510,oktyabrskiy,54.4815,53.471,14.95,50,100,4.23,RU,1682460969
511,port hedland,-20.3167,118.5667,25.03,94,75,0.0,AU,1682460970
512,capinopolis,-18.6819,-49.5697,23.72,66,13,0.6,BR,1682460970
513,okha,53.5739,142.9478,1.43,74,100,7.51,RU,1682460970
514,aykhal,66.0,111.5,-9.7,96,100,3.26,RU,1682460970
515,gashua,12.871,11.0482,31.11,16,74,1.06,NG,1682460970
516,tautira,-17.7333,-149.15,26.13,85,100,5.11,PF,1682460970
517,lata,40.1629,-8.3327,16.56,91,11,0.91,PT,1682460631
518,verkhnevilyuysk,63.4453,120.3167,-3.24,96,100,2.01,RU,1682460971
519,ossora,59.2353,163.0719,-1.5,83,95,2.48,RU,1682461156
520,naliya,23.2667,68.8333,27.04,58,100,5.22,IN,1682460971
521,chicama,-7.8447,-79.1469,23.3,64,60,3.56,PE,1682460971
522,nabire,-3.3667,135.4833,24.85,91,75,1.41,ID,1682460971
523,riviere-au-renard,48.9957,-64.3971,6.16,74,93,2.95,CA,1682460972
524,nagorsk,59.3172,50.8078,12.76,60,100,2.59,RU,1682460972
525,mananara,-16.1667,49.7667,23.9,93,38,2.24,MG,1682460972
526,pangoa,-12.1167,-73.0,23.23,88,62,1.17,PE,1682460972
527,peterhead,57.5058,-1.7981,1.36,66,40,4.82,GB,1682460972
528,olawa,50.9466,17.2926,6.46,84,48,4.29,PL,1682460972
529,petatlan,17.5167,-101.2667,31.89,51,22,4.21,MX,1682460824
530,mercedes,-34.6515,-59.4307,19.24,84,100,1.35,AR,1682460843
531,ngaoundere,7.3167,13.5833,23.29,49,44,1.31,CM,1682460973
532,sukhinichi,54.0999,35.3425,9.17,84,100,1.37,RU,1682460973
533,alcaniz,41.05,-0.1333,19.01,54,97,3.42,ES,1682460973
534,alta floresta,-9.8756,-56.0861,24.47,87,92,1.63,BR,1682460973
535,elliot,-31.3333,27.85,12.04,67,45,1.96,ZA,1682460974
536,kozova,49.4354,25.1509,7.8,97,100,5.2,UA,1682460974
537,san rafael,-34.6177,-68.3301,20.92,29,100,1.78,AR,1682460974
538,hualmay,-11.0964,-77.6139,25.29,72,89,5.39,PE,1682460974
539,tongliao,43.6125,122.2653,1.02,56,0,2.0,CN,1682460975
540,oistins,13.0667,-59.5333,24.05,94,75,2.57,BB,1682460975
541,nelson bay,-32.7167,152.15,17.78,97,39,2.24,AU,1682460873
542,codrington,-38.2667,141.9667,15.16,70,50,3.67,AU,1682460814
543,te anau,-45.4167,167.7167,7.25,82,42,0.38,NZ,1682460975
544,sao miguel do araguaia,-13.275,-50.1628,25.31,68,21,0.48,BR,1682460975
545,dongsheng,39.8161,109.9776,5.05,46,35,6.57,CN,1682460896
546,huilong,31.8111,121.655,11.76,85,36,3.94,CN,1682460976
547,dicabisagan,17.0818,122.4157,25.06,86,91,1.9,PH,1682460821
548,tezu,27.9167,96.1667,19.07,90,99,2.74,IN,1682460976
549,port macquarie,-31.4333,152.9167,16.05,61,94,2.07,AU,1682460453
550,ipswich,52.0592,1.1555,6.7,75,20,2.06,GB,1682460976
551,qostanay,53.1667,63.5833,6.16,75,0,1.0,KZ,1682460976
552,nikki,9.9401,3.2108,30.63,42,94,1.45,BJ,1682460977
553,zeya,53.75,127.2667,-0.12,51,82,2.3,RU,1682460977
554,high rock,26.6208,-78.2833,23.01,70,1,4.47,BS,1682460977
555,hovd,48.0056,91.6419,-4.13,44,23,5.42,MN,1682460597
556,nur,52.6683,22.3221,6.73,93,100,6.29,PL,1682460977
557,pangnirtung,66.1451,-65.7125,2.0,80,100,5.14,CA,1682461160
558,stafford,52.8052,-2.1164,7.92,64,97,1.58,GB,1682460978
559,gao,16.6362,1.637,28.99,9,0,4.31,ML,1682460978
560,penco,-36.7333,-72.9833,13.47,82,0,2.57,CL,1682460613
561,lopez jaena,10.8492,123.4278,26.07,83,50,2.22,PH,1682460978
